reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A2A37CA2585XG7,0988262592,"Ruslan Moskalenko ""Ruslan Moskalenko""",0,0,"I think the authors had a very clear plan in mind. They probably got together and said something like: &#34;Hey, let's write a business novel about Theory of Constraints applied to IT Ops&#34; - that sums up what they were trying to achieve.If you have some knowledge about IT Ops, business novels and TCO, this books sounds as straightforward and predictable as a rail. So it's not the greatest fiction (the plot is fairy tale simple, the characters are over simplified), not the greatest IT Ops case study (while the technical language is perfectly real, the idea of, let's say, offloading &#34;brute force&#34; processing to an external cloud provider or reducing the release cycle within days or fighting off the auditors - all those examples look turning the company around seem hard to believe) and not the greatest book on TCO (for example the book doesn't tell about TCO limitations and side effects stressing out only the positives).However, having said all of that, the book creates an instantly recognized mix of a typical IT Ops management problems and it touches the nerve of hundreds of thousands people in IT Ops or working closely with IT Ops, so it gotta become a big hit.  It gives a very accurate snapshot of what problems IT Ops are facing now and what the mainstream approaches to solve those problems are at them moment. So definitely worth reading if you want to get familiar with the current state of IT Ops.",5,An attempt to present a study book on it ops management in a fiction format - worth reading,1391299200,"02 2, 2014"
A2C65Q43TMDAAX,1935797050,Jack M.,0,0,An excellent entry in the Quarry series that deviates from the formula and advances the character to a new level of tragedy and revenge. Immensely enjoyed!,5,Immensely enjoyed!,1389571200,"01 13, 2014"
A3H6D63ET8ORVL,075536189X,Debrahow,1,1,"I loved this book.  It was very interesting to hear the background involved in training a helper dog and Luis's background in the service.  I learned a lot, but was entertained at the same time.  Of course, I have a a Golden Retriever myself, so I may be biased, but mine is as dumb as a brick!  Great book.",5,wonderful book!,1396569600,"04 4, 2014"
A372W7XI70338O,B005COO1X6,Gma315,0,0,Not one of my favorite Stephen King novels but it was an interesting read.  I was expecting a more exciting ending but it seems he got bored and just threw together an ending.,2,Mile 81 Stephen King,1389225600,"01 9, 2014"
A287TSG45VZ280,0399143793,Michael Smith,0,0,I enjoyed reading this book as I did the first book in the series. The story was fast paced and easy to digest. I'm planning to read many more &#34;Reacher&#34; novels in the future. Great book!!,5,Never a dull moment!,1396656000,"04 5, 2014"
A127GQTJI4FP6Q,0671207148,alwayslearning,0,0,"Felt like I was floating down the river...Solid explaination of cause and effect, with first person follow-up to keep it real.",4,Wow,1388707200,"01 3, 2014"
A2PTT46J9K2PEW,B00FEI40A4,"J. Glass ""drocket@drocket.net""",1,1,"While the zombie genre is rather absurdly overcrowded with knock-offs, I found this one to be pretty enjoyable. It felt a lot like a well-written novelization of a sci-fi zombie video game, which is to say that while its not terribly deep, it was a fun adventure that kept me reading.Overall, I found this book pretty enjoyable.",4,Pretty good,1393545600,"02 28, 2014"
A3ARRP9DTXEUTE,0849922070,Sue Ellison,3,4,This was an excellent book. It evokes emotions ranging from joy to sorrow. I found myself in tears at times and laughing out loud at others. Oh if we could all have the simple way of thinking and ability to believe that children are given.,5,Heaven,1397606400,"04 16, 2014"
A1GJO2KPDTHD6T,1470115921,Zelda  Allard,0,0,"As a mother myself, the great loss of a small son must have been so unbarable. all through the book  I was on edge as to would he ever be reunited with his family.",4,Great true story,1389484800,"01 12, 2014"
A1C1SB2OQ1VK33,0395988144,islandgrl,0,0,"Tons of useful information and great pictures packed into this small book, great size for a field guide considering all of the information they were able to cram in there! Recommend to anyone interested in knowing more about plants, there medicinal uses, or even just wanting to identify things growing around them.",5,great big little book,1402704000,"06 14, 2014"
ASQJ99LLRFH69,0425257207,Mom of a Teen,0,0,"Even though the premise of this series is so unrealistic, you get so caught up in the story that you really want to believe that there is someone who can talk to the animals.A great read and I look forward to the next book in this series.",5,If u are an animal lover this is a must read,1400371200,"05 18, 2014"
A2F09EWKV3MTO2,1605295566,StillWaters,0,0,"She explains a lot of the benefits of yoga and how you only need to do a 15 minute routine to see benefits. I am disappointed that she only includes routines for specific needs, like if you have headaches or low energy. She does not explain how to put together your own routine or have just basic routines.",3,Overall disappointing,1403308800,"06 21, 2014"
A2YFVBH39EPU58,1623955432,"MJT ""mje_1964""",1,1,My girls and I liked the book. Very nice that it was dedicated to the children from Sandy Hook. Didn't realize that when I purchased it.Cute story and cute pictures. Liked the illustrations from San Francisco area. Very nice!,5,we liked this short sweet book!,1394841600,"03 15, 2014"
A35HZ08YJDET76,0312601433,Mosaicdog,0,0,"A good all round reference manual. I needed this for college english but found that I have used it in other classes to check apa vs. mla styles. In addition, it has good vocabulary review as well as tips for good writing style.",5,A good all round reference manual,1404604800,"07 6, 2014"
A21UQZ6QFWLWNK,0345472322,Fotini Vourlekis,0,0,"Loved it !Very common sense,in essence insist on what you need to do,just do it,and your brain eventually will get itand will support your mind.Your brain has to recognize it first,and that happens when you insist on doing,what you know you have to do.",5,Loved it! Very common sense,1404691200,"07 7, 2014"
AXKW44JCG3ZMH,B00GYG3QQO,EricJT,0,0,"I got a lot out of this book. Some of what he says is just logical, but there is a lot more here, and he provides a good share of real life experience-based wisdom. I recommend taking notes in the form of an outline as you go along so you can retain more of his recommendations, steps and insights. This book is very useful, insightful and empowering.",5,Really quite good,1402876800,"06 16, 2014"
AF03MRRM6C5QC,0975949039,Jreviewit,1,1,"I have many good things to say about the book, &#8220;12 Titanic Lessons for Christians&#8221; written by Charles C. Hagan, Jr. I&#8217;m a fan of the 1997 movie about the ill-fated ship and I&#8217;ve seen the movie many times. Because of that, I was immediately drawn to the book&#8217;s title. After I finished reading Hagan&#8217;s book, I can easily say that the author delivers on his promise to motivate, challenge, and empower his readers. He made an excellent choice for a topic. The book&#8217;s cover art alone is intriguing. Even though I&#8217;ve read some other books about the Titanic, I learned some new information here that I didn&#8217;t know. The author has obviously done his homework.I LOVED the poem from Dr. Benjamin Mayes that is on the back cover. I&#8217;d never read that before. There&#8217;s an important lesson in those rhymes that all of us can benefit from. I think it was very appropriate to feature it in this book.The author poses many thought-provoking questions. For instance, if you were among the over fifteen-hundred passengers on that ocean liner and you knew the end of your life was at hand, would you have lived your life differently?  Whoa, reality check! Our lives can be over in the blink of an eye. We get so tied up and self-absorbed at times that we can miss some of the warning signs of danger ahead. Sometimes it takes a Titanic-sized event in our own lives for us to pay attention to what&#8217;s really going on around us.  Perfect peace can only be found through God alone and His gift is there for all of us.  That some choose to reject or ignore the gift is one of the consequences of sin in a fallen world.The writing is good and the book is easy to read. I liked the format a lot &#8211; references at the bottom, fascinating trivia, historical facts, effective use of bold type, historical drawings and photos.  Most importantly, the scriptures the author chose to accompany his work are right on point in my opinion. The lesson titles are aptly named and I appreciated his modern-day parallels. There were a few minor grammar issues, but I didn&#8217;t see anything huge. There was also one confusing sentence for me with some awkward wording. Other than that, I was engaged and eager to read the whole book.There are so many takeaways. One of my favorite lines: &#8220;That we need to be grateful for every moment that we spend on earth.&#8221; Amen to that! I think this book would appeal to a vast audience, Christians and also Non-Christians looking for perspective on the trials of life.",5,Well Done,1401667200,"06 2, 2014"
